week_ending,roi,name,dept,altitude,no2_weekly_mean,n_valid_days,log_no2
2020-04-05,yacuiba,Yacuiba,Tarija,lowland,,1.0,
2020-04-12,yacuiba,Yacuiba,Tarija,lowland,6.91691170353399e-06,3.0,-11.881541173566236
2020-04-19,yacuiba,Yacuiba,Tarija,lowland,6.8961366714943315e-06,5.0,-11.884549205847081
2020-04-26,yacuiba,Yacuiba,Tarija,lowland,3.286878714482019e-06,5.0,-12.625572162508131
2020-05-03,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2020-05-10,yacuiba,Yacuiba,Tarija,lowland,7.3073561802679e-06,5.0,-11.826629021267529
2020-05-17,yacuiba,Yacuiba,Tarija,lowland,6.957754735218234e-06,5.0,-11.875653731177694
2020-05-24,yacuiba,Yacuiba,Tarija,lowland,6.434742561818113e-06,6.0,-11.953798723649914
2020-05-31,yacuiba,Yacuiba,Tarija,lowland,6.7046494685246476e-06,6.0,-11.912709321713617
2020-06-07,yacuiba,Yacuiba,Tarija,lowland,1.2143967215866305e-05,5.0,-11.318678036930397
2020-06-14,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2020-06-21,yacuiba,Yacuiba,Tarija,lowland,9.845543518420829e-06,6.0,-11.528491639837815
2020-06-28,yacuiba,Yacuiba,Tarija,lowland,1.6976072766852052e-06,3.0,-13.286290782641352
2020-07-05,yacuiba,Yacuiba,Tarija,lowland,5.464755062395694e-06,7.0,-12.11719125666394
2020-07-12,yacuiba,Yacuiba,Tarija,lowland,6.497681579847486e-06,5.0,-11.944065124711596
2020-07-19,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2020-07-26,yacuiba,Yacuiba,Tarija,lowland,1.0162707687479305e-05,4.0,-11.49678564664684
2020-08-02,yacuiba,Yacuiba,Tarija,lowland,9.292582051253895e-06,5.0,-11.586294104977679
2020-08-09,yacuiba,Yacuiba,Tarija,lowland,1.7669693775161818e-05,7.0,-10.943659601994394
2020-08-16,yacuiba,Yacuiba,Tarija,lowland,1.886975965219977e-05,5.0,-10.87794993569727
2020-08-23,yacuiba,Yacuiba,Tarija,lowland,1.0218128669359151e-05,5.0,-11.491347094713817
2020-08-30,yacuiba,Yacuiba,Tarija,lowland,2.9184182070341612e-05,6.0,-10.441883705387674
2020-09-06,yacuiba,Yacuiba,Tarija,lowland,1.2726110999499387e-05,3.0,-11.27185469093025
2020-09-13,yacuiba,Yacuiba,Tarija,lowland,2.360179721755627e-05,6.0,-10.654187695545941
2020-09-20,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2020-09-27,yacuiba,Yacuiba,Tarija,lowland,2.9188589497870076e-05,6.0,-10.441732695681662
2020-10-04,yacuiba,Yacuiba,Tarija,lowland,3.633287318014417e-05,6.0,-10.222787629250114
2020-10-11,yacuiba,Yacuiba,Tarija,lowland,3.595351083789656e-05,5.0,-10.233283819653257
2020-10-18,yacuiba,Yacuiba,Tarija,lowland,,1.0,
2020-10-25,yacuiba,Yacuiba,Tarija,lowland,2.5175061435624717e-05,4.0,-10.589656679020035
2020-11-01,yacuiba,Yacuiba,Tarija,lowland,1.4579441899994635e-05,6.0,-11.135898110580419
2020-11-08,yacuiba,Yacuiba,Tarija,lowland,1.8931207619286037e-05,6.0,-10.874698800837692
2020-11-15,yacuiba,Yacuiba,Tarija,lowland,2.061251477441248e-05,3.0,-10.789612153309257
2020-11-22,yacuiba,Yacuiba,Tarija,lowland,1.4459182132184771e-05,4.0,-11.14418090353972
2020-11-29,yacuiba,Yacuiba,Tarija,lowland,2.237371710807483e-05,5.0,-10.707623631399086
2020-12-06,yacuiba,Yacuiba,Tarija,lowland,,1.0,
2020-12-13,yacuiba,Yacuiba,Tarija,lowland,1.1487672939867543e-05,5.0,-11.374236015782726
2020-12-20,yacuiba,Yacuiba,Tarija,lowland,,1.0,
2020-12-27,yacuiba,Yacuiba,Tarija,lowland,1.0956145334793653e-05,4.0,-11.421610041336196
2021-01-03,yacuiba,Yacuiba,Tarija,lowland,1.3207894092044282e-05,3.0,-11.234695869848895
2021-01-10,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2021-01-17,yacuiba,Yacuiba,Tarija,lowland,1.0171752188933869e-05,4.0,-11.495896072780019
2021-01-24,yacuiba,Yacuiba,Tarija,lowland,9.883830179904493e-06,5.0,-11.52461045129829
2021-01-31,yacuiba,Yacuiba,Tarija,lowland,6.474739065360226e-06,5.0,-11.947602249976756
2021-02-07,yacuiba,Yacuiba,Tarija,lowland,6.634573401097518e-06,4.0,-11.923216187484883
2021-02-14,yacuiba,Yacuiba,Tarija,lowland,6.784413609360483e-06,3.0,-11.900882692972246
2021-02-21,yacuiba,Yacuiba,Tarija,lowland,5.319065272258902e-06,4.0,-12.144212970751111
2021-02-28,yacuiba,Yacuiba,Tarija,lowland,1.4471763971756936e-05,6.0,-11.143311119307972
2021-03-07,yacuiba,Yacuiba,Tarija,lowland,8.505279922623222e-06,5.0,-11.67482341994516
2021-03-14,yacuiba,Yacuiba,Tarija,lowland,7.353294365643049e-06,5.0,-11.820362132144316
2021-03-21,yacuiba,Yacuiba,Tarija,lowland,1.0495306025661458e-05,3.0,-11.46458244593038
2021-03-28,yacuiba,Yacuiba,Tarija,lowland,,1.0,
2021-04-04,yacuiba,Yacuiba,Tarija,lowland,,1.0,
2021-04-11,yacuiba,Yacuiba,Tarija,lowland,9.236033629031605e-06,3.0,-11.592398025396843
2021-04-18,yacuiba,Yacuiba,Tarija,lowland,,1.0,
2021-04-25,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2021-05-02,yacuiba,Yacuiba,Tarija,lowland,7.774164218700394e-06,7.0,-11.764704601664171
2021-05-09,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2021-05-16,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2021-05-23,yacuiba,Yacuiba,Tarija,lowland,6.829200523129714e-06,5.0,-11.894302944947432
2021-05-30,yacuiba,Yacuiba,Tarija,lowland,1.1835789958376349e-05,4.0,-11.34438256958104
2021-06-06,yacuiba,Yacuiba,Tarija,lowland,9.766168323719957e-06,5.0,-11.536586356786264
2021-06-13,yacuiba,Yacuiba,Tarija,lowland,7.580803957792356e-06,4.0,-11.789891300900987
2021-06-20,yacuiba,Yacuiba,Tarija,lowland,,1.0,
2021-06-27,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2021-07-04,yacuiba,Yacuiba,Tarija,lowland,1.28042699546386e-05,6.0,-11.265731852461403
2021-07-11,yacuiba,Yacuiba,Tarija,lowland,1.0969090568189424e-05,7.0,-11.4204291888284
2021-07-18,yacuiba,Yacuiba,Tarija,lowland,1.2196390978743372e-05,4.0,-11.314370471403327
2021-07-25,yacuiba,Yacuiba,Tarija,lowland,1.2497092118600173e-05,6.0,-11.29001457123068
2021-08-01,yacuiba,Yacuiba,Tarija,lowland,1.1604314830150142e-05,5.0,-11.364133560898553
2021-08-08,yacuiba,Yacuiba,Tarija,lowland,2.130326128595244e-05,5.0,-10.756650384952797
2021-08-15,yacuiba,Yacuiba,Tarija,lowland,7.752444894921352e-06,5.0,-11.767502294036882
2021-08-22,yacuiba,Yacuiba,Tarija,lowland,2.4232098726976733e-05,7.0,-10.627832410007924
2021-08-29,yacuiba,Yacuiba,Tarija,lowland,1.5242315181617903e-05,5.0,-11.091435104439334
2021-09-05,yacuiba,Yacuiba,Tarija,lowland,1.9232639505633627e-05,7.0,-10.858901747999507
2021-09-12,yacuiba,Yacuiba,Tarija,lowland,1.1079940723043763e-05,3.0,-11.410374226565244
2021-09-19,yacuiba,Yacuiba,Tarija,lowland,1.7632960288137464e-05,5.0,-10.9457406636741
2021-09-26,yacuiba,Yacuiba,Tarija,lowland,2.084470745966528e-05,4.0,-10.778410480806976
2021-10-03,yacuiba,Yacuiba,Tarija,lowland,1.6326007540219228e-05,5.0,-11.022751167081779
2021-10-10,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2021-10-17,yacuiba,Yacuiba,Tarija,lowland,5.401448473584584e-06,3.0,-12.128843404513852
2021-10-24,yacuiba,Yacuiba,Tarija,lowland,1.759616908727359e-05,5.0,-10.947829345108559
2021-10-31,yacuiba,Yacuiba,Tarija,lowland,1.2809957749933322e-05,6.0,-11.265287740270804
2021-11-07,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2021-11-14,yacuiba,Yacuiba,Tarija,lowland,,1.0,
2021-11-21,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2021-11-28,yacuiba,Yacuiba,Tarija,lowland,2.4133340496258556e-05,4.0,-10.631916250434463
2021-12-05,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2021-12-12,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2021-12-19,yacuiba,Yacuiba,Tarija,lowland,1.0697481582389809e-05,3.0,-11.445502210331162
2021-12-26,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2022-01-02,yacuiba,Yacuiba,Tarija,lowland,1.2390025873831918e-05,7.0,-11.298618774041955
2022-01-09,yacuiba,Yacuiba,Tarija,lowland,3.8864284497378105e-06,4.0,-12.458019958393418
2022-01-16,yacuiba,Yacuiba,Tarija,lowland,1.0869373526451218e-05,5.0,-11.429561491753173
2022-01-23,yacuiba,Yacuiba,Tarija,lowland,1.0290534984985075e-05,6.0,-11.484286018703504
2022-01-30,yacuiba,Yacuiba,Tarija,lowland,1.0332620624964295e-05,5.0,-11.48020461630355
2022-02-06,yacuiba,Yacuiba,Tarija,lowland,2.034101592323514e-06,3.0,-13.105456314523511
2022-02-13,yacuiba,Yacuiba,Tarija,lowland,5.2133482531053245e-06,4.0,-12.164288249670467
2022-02-20,yacuiba,Yacuiba,Tarija,lowland,5.843059050336516e-06,4.0,-12.050256088275573
2022-02-27,yacuiba,Yacuiba,Tarija,lowland,6.993837383663784e-06,5.0,-11.870481170427855
2022-03-06,yacuiba,Yacuiba,Tarija,lowland,4.7372898646214105e-06,5.0,-12.26004534429221
2022-03-13,yacuiba,Yacuiba,Tarija,lowland,1.1520537648279298e-05,3.0,-11.371379232928001
2022-03-20,yacuiba,Yacuiba,Tarija,lowland,6.350281540716787e-06,5.0,-11.967011408921781
2022-03-27,yacuiba,Yacuiba,Tarija,lowland,7.063572279416693e-06,3.0,-11.86055964584225
2022-04-03,yacuiba,Yacuiba,Tarija,lowland,7.507642184637926e-06,4.0,-11.799589098255556
2022-04-10,yacuiba,Yacuiba,Tarija,lowland,,1.0,
2022-04-17,yacuiba,Yacuiba,Tarija,lowland,3.893222188630932e-06,3.0,-12.456273417080475
2022-04-24,yacuiba,Yacuiba,Tarija,lowland,7.542531350756476e-06,6.0,-11.794952709374737
2022-05-01,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2022-05-08,yacuiba,Yacuiba,Tarija,lowland,9.227773234756194e-06,5.0,-11.593292791561531
2022-05-15,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2022-05-22,yacuiba,Yacuiba,Tarija,lowland,7.412647415202723e-06,5.0,-11.812322906458387
2022-05-29,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2022-06-05,yacuiba,Yacuiba,Tarija,lowland,,1.0,
2022-06-12,yacuiba,Yacuiba,Tarija,lowland,6.898797075184218e-06,4.0,-11.884163498489333
2022-06-19,yacuiba,Yacuiba,Tarija,lowland,9.876418697469023e-06,7.0,-11.525360591929514
2022-06-26,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2022-07-03,yacuiba,Yacuiba,Tarija,lowland,1.0738694228770571e-05,5.0,-11.441657056463985
2022-07-10,yacuiba,Yacuiba,Tarija,lowland,2.375689465391468e-05,4.0,-10.647637768395409
2022-07-17,yacuiba,Yacuiba,Tarija,lowland,9.141348500228363e-06,4.0,-11.60270264506272
2022-07-24,yacuiba,Yacuiba,Tarija,lowland,1.7422796065870524e-05,6.0,-10.95773109047231
2022-07-31,yacuiba,Yacuiba,Tarija,lowland,1.7239962336008423e-05,6.0,-10.9682804774174
2022-08-07,yacuiba,Yacuiba,Tarija,lowland,1.8348954607007626e-05,3.0,-10.905937954731888
2022-08-14,yacuiba,Yacuiba,Tarija,lowland,1.6127798166804107e-05,6.0,-11.034966180612694
2022-08-21,yacuiba,Yacuiba,Tarija,lowland,1.2480352781327206e-05,6.0,-11.291354927687966
2022-08-28,yacuiba,Yacuiba,Tarija,lowland,2.54677041781787e-05,6.0,-10.578099411308921
2022-09-04,yacuiba,Yacuiba,Tarija,lowland,2.0429822644471136e-05,5.0,-10.798514830304528
2022-09-11,yacuiba,Yacuiba,Tarija,lowland,2.756517183520242e-05,7.0,-10.498957472123722
2022-09-18,yacuiba,Yacuiba,Tarija,lowland,3.067318759003588e-05,7.0,-10.392121653382253
2022-09-25,yacuiba,Yacuiba,Tarija,lowland,1.863123750096191e-05,3.0,-10.890670950384425
2022-10-02,yacuiba,Yacuiba,Tarija,lowland,2.4727185396717718e-05,4.0,-10.60760729622327
2022-10-09,yacuiba,Yacuiba,Tarija,lowland,2.257300219550691e-05,6.0,-10.698755958900316
2022-10-16,yacuiba,Yacuiba,Tarija,lowland,1.91290557402918e-05,5.0,-10.864302135882388
2022-10-23,yacuiba,Yacuiba,Tarija,lowland,1.3820761809998852e-05,3.0,-11.189338617410371
2022-10-30,yacuiba,Yacuiba,Tarija,lowland,2.2432545797862958e-05,7.0,-10.70499771619095
2022-11-06,yacuiba,Yacuiba,Tarija,lowland,1.5025164821239225e-05,5.0,-11.105784107803554
2022-11-13,yacuiba,Yacuiba,Tarija,lowland,2.253285194860047e-05,7.0,-10.700536227039452
2022-11-20,yacuiba,Yacuiba,Tarija,lowland,2.3879447143148144e-05,5.0,-10.64249242116733
2022-11-27,yacuiba,Yacuiba,Tarija,lowland,5.491149542988633e-05,5.0,-9.809787842844987
2022-12-04,yacuiba,Yacuiba,Tarija,lowland,2.984547286970225e-05,5.0,-10.419477392284147
2022-12-11,yacuiba,Yacuiba,Tarija,lowland,9.176847140647812e-06,3.0,-11.598826861055073
2022-12-18,yacuiba,Yacuiba,Tarija,lowland,2.1328499444943874e-05,4.0,-10.755466377466025
2022-12-25,yacuiba,Yacuiba,Tarija,lowland,1.2489729360342508e-05,5.0,-11.290603902568959
2023-01-01,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2023-01-08,yacuiba,Yacuiba,Tarija,lowland,1.0372382535006636e-05,5.0,-11.476363809459416
2023-01-15,yacuiba,Yacuiba,Tarija,lowland,1.9395940136244604e-05,5.0,-10.85044678512289
2023-01-22,yacuiba,Yacuiba,Tarija,lowland,1.4620302547815377e-05,4.0,-11.133099409751743
2023-01-29,yacuiba,Yacuiba,Tarija,lowland,2.488091390514664e-05,4.0,-10.601409558245948
2023-02-05,yacuiba,Yacuiba,Tarija,lowland,1.0868220908964984e-05,5.0,-11.429667540054952
2023-02-12,yacuiba,Yacuiba,Tarija,lowland,1.0680173021597666e-05,4.0,-11.447121524039327
2023-02-19,yacuiba,Yacuiba,Tarija,lowland,6.509411362171349e-06,3.0,-11.942261526389379
2023-02-26,yacuiba,Yacuiba,Tarija,lowland,5.3194728144533535e-06,5.0,-12.144136354548523
2023-03-05,yacuiba,Yacuiba,Tarija,lowland,1.1173539260800429e-05,4.0,-11.401962140925768
2023-03-12,yacuiba,Yacuiba,Tarija,lowland,1.0275593870201097e-05,5.0,-11.48573900166571
2023-03-19,yacuiba,Yacuiba,Tarija,lowland,8.295539252153527e-06,5.0,-11.69979262713367
2023-03-26,yacuiba,Yacuiba,Tarija,lowland,1.1017693336042284e-05,4.0,-11.416008092297801
2023-04-02,yacuiba,Yacuiba,Tarija,lowland,7.838216370529422e-06,5.0,-11.756499253243867
2023-04-09,yacuiba,Yacuiba,Tarija,lowland,4.47448560693568e-06,4.0,-12.3171191610153
2023-04-16,yacuiba,Yacuiba,Tarija,lowland,,1.0,
2023-04-23,yacuiba,Yacuiba,Tarija,lowland,5.428084760878986e-06,3.0,-12.123924200623707
2023-04-30,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2023-05-07,yacuiba,Yacuiba,Tarija,lowland,,0.0,
2023-05-14,yacuiba,Yacuiba,Tarija,lowland,4.3325263576949205e-06,4.0,-12.349359731660229
2023-05-21,yacuiba,Yacuiba,Tarija,lowland,4.690493427398399e-06,3.0,-12.26997277263959
2023-05-28,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2023-06-04,yacuiba,Yacuiba,Tarija,lowland,,1.0,
2023-06-11,yacuiba,Yacuiba,Tarija,lowland,7.756403314634775e-06,4.0,-11.766991821596132
2023-06-18,yacuiba,Yacuiba,Tarija,lowland,8.465371371626953e-06,6.0,-11.679526671914806
2023-06-25,yacuiba,Yacuiba,Tarija,lowland,9.712589466824329e-06,5.0,-11.54208763079949
2023-07-02,yacuiba,Yacuiba,Tarija,lowland,1.0412026811365065e-05,3.0,-11.472548995790603
2023-07-09,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2023-07-16,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2023-07-23,yacuiba,Yacuiba,Tarija,lowland,1.4741053311782602e-05,4.0,-11.124874214340812
2023-07-30,yacuiba,Yacuiba,Tarija,lowland,1.071926580991378e-05,4.0,-11.443467892548197
2023-08-06,yacuiba,Yacuiba,Tarija,lowland,2.228117608950445e-05,7.0,-10.711768357516297
2023-08-13,yacuiba,Yacuiba,Tarija,lowland,1.1701538064843237e-05,5.0,-11.355790266266869
2023-08-20,yacuiba,Yacuiba,Tarija,lowland,2.152632619852145e-05,7.0,-10.746233897538133
2023-08-27,yacuiba,Yacuiba,Tarija,lowland,8.597537764688622e-06,7.0,-11.664034702129879
2023-09-03,yacuiba,Yacuiba,Tarija,lowland,2.653385051699314e-05,5.0,-10.537089262125535
2023-09-10,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2023-09-17,yacuiba,Yacuiba,Tarija,lowland,2.0291985154675745e-05,6.0,-10.805284569845169
2023-09-24,yacuiba,Yacuiba,Tarija,lowland,2.2251994914489438e-05,7.0,-10.713078894292982
2023-10-01,yacuiba,Yacuiba,Tarija,lowland,2.5840761940725628e-05,3.0,-10.563557392614415
2023-10-08,yacuiba,Yacuiba,Tarija,lowland,2.086942814423293e-05,5.0,-10.777225238101895
2023-10-15,yacuiba,Yacuiba,Tarija,lowland,1.4815559412610757e-05,4.0,-11.119832617772405
2023-10-22,yacuiba,Yacuiba,Tarija,lowland,3.300220629764186e-05,3.0,-10.318936141228358
2023-10-29,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2023-11-05,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2023-11-12,yacuiba,Yacuiba,Tarija,lowland,2.6952481519672035e-05,5.0,-10.521435186196223
2023-11-19,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2023-11-26,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2023-12-03,yacuiba,Yacuiba,Tarija,lowland,1.951381689677474e-05,4.0,-10.84438778449489
2023-12-10,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2023-12-17,yacuiba,Yacuiba,Tarija,lowland,9.455655301931262e-06,3.0,-11.568897550806401
2023-12-24,yacuiba,Yacuiba,Tarija,lowland,,1.0,
2023-12-31,yacuiba,Yacuiba,Tarija,lowland,1.241943893062426e-05,3.0,-11.296247657147282
2024-01-07,yacuiba,Yacuiba,Tarija,lowland,6.002173541795343e-06,4.0,-12.023388897369541
2024-01-14,yacuiba,Yacuiba,Tarija,lowland,9.74779073418007e-06,5.0,-11.538469889996367
2024-01-21,yacuiba,Yacuiba,Tarija,lowland,1.4790679310458188e-05,5.0,-11.121513351907003
2024-01-28,yacuiba,Yacuiba,Tarija,lowland,6.151385010274862e-06,5.0,-11.998833296577928
2024-02-04,yacuiba,Yacuiba,Tarija,lowland,7.313854604033953e-06,7.0,-11.825740117565939
2024-02-11,yacuiba,Yacuiba,Tarija,lowland,1.4521428546891958e-05,5.0,-11.139885168634915
2024-02-18,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2024-02-25,yacuiba,Yacuiba,Tarija,lowland,7.769426010261611e-06,5.0,-11.765314268866632
2024-03-03,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2024-03-10,yacuiba,Yacuiba,Tarija,lowland,,1.0,
2024-03-17,yacuiba,Yacuiba,Tarija,lowland,2.1955241937129933e-05,5.0,-10.72650463432878
2024-03-24,yacuiba,Yacuiba,Tarija,lowland,9.731303428442149e-06,4.0,-11.540162710980496
2024-03-31,yacuiba,Yacuiba,Tarija,lowland,5.290484754816278e-06,5.0,-12.149600680221264
2024-04-07,yacuiba,Yacuiba,Tarija,lowland,,1.0,
2024-04-14,yacuiba,Yacuiba,Tarija,lowland,,0.0,
2024-04-21,yacuiba,Yacuiba,Tarija,lowland,5.791834233311352e-06,5.0,-12.059061523229756
2024-04-28,yacuiba,Yacuiba,Tarija,lowland,,1.0,
2024-05-05,yacuiba,Yacuiba,Tarija,lowland,6.724106612579763e-06,3.0,-11.90981148701419
2024-05-12,yacuiba,Yacuiba,Tarija,lowland,,1.0,
2024-05-19,yacuiba,Yacuiba,Tarija,lowland,,0.0,
2024-05-26,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2024-06-02,yacuiba,Yacuiba,Tarija,lowland,8.574058356018297e-06,6.0,-11.666769383651364
2024-06-09,yacuiba,Yacuiba,Tarija,lowland,9.620922858017274e-06,7.0,-11.551570366700934
2024-06-16,yacuiba,Yacuiba,Tarija,lowland,1.0466496730420857e-05,5.0,-11.467331189797033
2024-06-23,yacuiba,Yacuiba,Tarija,lowland,1.5426486128911995e-05,5.0,-11.079424647341336
2024-06-30,yacuiba,Yacuiba,Tarija,lowland,6.6387011574557795e-06,4.0,-11.922594222426731
2024-07-07,yacuiba,Yacuiba,Tarija,lowland,1.4749079328392031e-05,3.0,-11.124329895540654
2024-07-14,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2024-07-21,yacuiba,Yacuiba,Tarija,lowland,1.3124232231454065e-05,6.0,-11.241050247848701
2024-07-28,yacuiba,Yacuiba,Tarija,lowland,1.1034365842000843e-05,4.0,-11.414495987781782
2024-08-04,yacuiba,Yacuiba,Tarija,lowland,2.280729955673192e-05,5.0,-10.68842991724586
2024-08-11,yacuiba,Yacuiba,Tarija,lowland,7.942945834978646e-06,4.0,-11.743226339551104
2024-08-18,yacuiba,Yacuiba,Tarija,lowland,1.927310584537416e-05,7.0,-10.856799913363195
2024-08-25,yacuiba,Yacuiba,Tarija,lowland,1.6637467945672927e-05,3.0,-11.003853300876129
2024-09-01,yacuiba,Yacuiba,Tarija,lowland,2.0457554202930307e-05,6.0,-10.797158345010057
2024-09-08,yacuiba,Yacuiba,Tarija,lowland,1.4798544758488051e-05,5.0,-11.12098170915782
2024-09-15,yacuiba,Yacuiba,Tarija,lowland,1.6732668735257486e-05,5.0,-10.998147537739927
2024-09-22,yacuiba,Yacuiba,Tarija,lowland,3.097233012383481e-05,7.0,-10.38241632871335
2024-09-29,yacuiba,Yacuiba,Tarija,lowland,2.621215723047699e-05,5.0,-10.549287238389136
2024-10-06,yacuiba,Yacuiba,Tarija,lowland,3.2314121710824344e-05,7.0,-10.340006218612293
2024-10-13,yacuiba,Yacuiba,Tarija,lowland,2.9124845647523985e-05,3.0,-10.443918945748282
2024-10-20,yacuiba,Yacuiba,Tarija,lowland,3.103036683369946e-05,4.0,-10.380544257669273
2024-10-27,yacuiba,Yacuiba,Tarija,lowland,2.088415076518896e-05,6.0,-10.776520023269983
2024-11-03,yacuiba,Yacuiba,Tarija,lowland,1.541344982936812e-05,7.0,-11.080270064163079
2024-11-10,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2024-11-17,yacuiba,Yacuiba,Tarija,lowland,8.577192953204014e-06,6.0,-11.66640385962468
2024-11-24,yacuiba,Yacuiba,Tarija,lowland,1.0287392195964693e-05,3.0,-11.484591471144576
2024-12-01,yacuiba,Yacuiba,Tarija,lowland,1.1183706993229759e-05,4.0,-11.401052571561564
2024-12-08,yacuiba,Yacuiba,Tarija,lowland,4.53435801538892e-06,3.0,-12.303827046625564
2024-12-15,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2024-12-22,yacuiba,Yacuiba,Tarija,lowland,1.1163854764889741e-05,4.0,-11.402829251610779
2024-12-29,yacuiba,Yacuiba,Tarija,lowland,8.014303934461413e-06,6.0,-11.734282621031312
2025-01-05,yacuiba,Yacuiba,Tarija,lowland,1.1229824434331547e-05,4.0,-11.396937422966445
2025-01-12,yacuiba,Yacuiba,Tarija,lowland,6.932662742473659e-06,3.0,-11.879266584438307
2025-01-19,yacuiba,Yacuiba,Tarija,lowland,6.91174745914418e-06,6.0,-11.882288063712148
2025-01-26,yacuiba,Yacuiba,Tarija,lowland,1.1500409169594547e-05,5.0,-11.37312794326328
2025-02-02,yacuiba,Yacuiba,Tarija,lowland,1.1171855583880938e-05,6.0,-11.40211283657777
2025-02-09,yacuiba,Yacuiba,Tarija,lowland,1.310428978870234e-05,6.0,-11.242570916575621
2025-02-16,yacuiba,Yacuiba,Tarija,lowland,1.76194575980817e-05,5.0,-10.946506721239835
2025-02-23,yacuiba,Yacuiba,Tarija,lowland,1.2182445230407478e-05,3.0,-11.315514557998554
2025-03-02,yacuiba,Yacuiba,Tarija,lowland,1.1624988585159413e-05,7.0,-11.362353588413107
2025-03-09,yacuiba,Yacuiba,Tarija,lowland,7.766230761905988e-06,5.0,-11.765725612712282
2025-03-16,yacuiba,Yacuiba,Tarija,lowland,,0.0,
2025-03-23,yacuiba,Yacuiba,Tarija,lowland,,1.0,
2025-03-30,yacuiba,Yacuiba,Tarija,lowland,,1.0,
2025-04-06,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2025-04-13,yacuiba,Yacuiba,Tarija,lowland,,0.0,
2025-04-20,yacuiba,Yacuiba,Tarija,lowland,,0.0,
2025-04-27,yacuiba,Yacuiba,Tarija,lowland,,0.0,
2025-05-04,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2025-05-11,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2025-05-18,yacuiba,Yacuiba,Tarija,lowland,6.010647696736657e-06,6.0,-12.0219780453842
2025-05-25,yacuiba,Yacuiba,Tarija,lowland,,1.0,
2025-06-01,yacuiba,Yacuiba,Tarija,lowland,6.6437663365035845e-06,4.0,-11.921831535931073
2025-06-08,yacuiba,Yacuiba,Tarija,lowland,,1.0,
2025-06-15,yacuiba,Yacuiba,Tarija,lowland,9.157477615659772e-06,3.0,-11.600939786668826
2025-06-22,yacuiba,Yacuiba,Tarija,lowland,,1.0,
2025-06-29,yacuiba,Yacuiba,Tarija,lowland,7.4106391481392446e-06,3.0,-11.812593867566395
2025-07-06,yacuiba,Yacuiba,Tarija,lowland,7.076642953063164e-06,4.0,-11.858710921879522
2025-07-13,yacuiba,Yacuiba,Tarija,lowland,,2.0,
2025-07-20,yacuiba,Yacuiba,Tarija,lowland,1.2012554126592127e-05,6.0,-11.32955827782227
2025-07-27,yacuiba,Yacuiba,Tarija,lowland,1.322907651052755e-05,4.0,-11.233093384954943
